trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1074283020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-911,shp-BLUE-06,1,1
1074605010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074146010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074213020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-902,shp-BLUE-06,1,1
1074478020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-911,shp-BLUE-06,1,1
1073944020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-008,shp-BLUE-06,1,1
1073760020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-903,shp-BLUE-06,1,1
1074279020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -029,shp-BLUE-06,1,1
1074962020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -025,shp-BLUE-06,1,1
1074827020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-008,shp-BLUE-06,1,1
1074690020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-906,shp-BLUE-06,1,1
1074064020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-916,shp-BLUE-06,1,1
1074426010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1075014070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -003,shp-BLUE-06,1,1
1073777020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-005,shp-BLUE-06,1,1
1074177070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -005,shp-BLUE-06,1,1
1074686080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1073835010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074307010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1073920020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-012,shp-BLUE-06,1,1
1074516080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074375080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074477020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-012,shp-BLUE-06,1,1
1074309020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -021,shp-BLUE-06,1,1
1073928010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074131020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -017,shp-BLUE-06,1,1
1073966020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -024,shp-BLUE-06,1,1
1074552020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-919,shp-BLUE-06,1,1
1073768080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1073848020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-009,shp-BLUE-06,1,1
1074358070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -008,shp-BLUE-06,1,1
1073951080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074388020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -016,shp-BLUE-06,1,1
1074584020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-011,shp-BLUE-06,1,1
1074245010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074198020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-010,shp-BLUE-06,1,1
1074505010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074633070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -009,shp-BLUE-06,1,1
1074472020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074858020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-914,shp-BLUE-06,1,1
1073907010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074730020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-912,shp-BLUE-06,1,1
1074303080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074100070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -010,shp-BLUE-06,1,1
1074854080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1073919070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -003,shp-BLUE-06,1,1
1074890020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -023,shp-BLUE-06,1,1
1074448070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -007,shp-BLUE-06,1,1
1074119010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074995010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074597020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-007,shp-BLUE-06,1,1
1074365080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074018080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074236020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074795020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-909,shp-BLUE-06,1,1
1074050070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -009,shp-BLUE-06,1,1
1073839070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -004,shp-BLUE-06,1,1
1074033070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -006,shp-BLUE-06,1,1
1074341020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-004,shp-BLUE-06,1,1
1074592020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-903,shp-BLUE-06,1,1
1074350080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1073886080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074660020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-006,shp-BLUE-06,1,1
1075004080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074461020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-009,shp-BLUE-06,1,1
1073984010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074547070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -005,shp-BLUE-06,1,1
1073837020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-918,shp-BLUE-06,1,1
1073750020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-006,shp-BLUE-06,1,1
1075008020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -019,shp-BLUE-06,1,1
1074167010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074763020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-004,shp-BLUE-06,1,1
1074766070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -006,shp-BLUE-06,1,1
1074267010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074136020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-901,shp-BLUE-06,1,1
1074664020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-907,shp-BLUE-06,1,1
1074732020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-913,shp-BLUE-06,1,1
1074362020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-908,shp-BLUE-06,1,1
1074642020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -024,shp-BLUE-06,1,1
1074952020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074314080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074902020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -022,shp-BLUE-06,1,1
1073923070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -002,shp-BLUE-06,1,1
1074036070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -002,shp-BLUE-06,1,1
1074037020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-915,shp-BLUE-06,1,1
1074416020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074458080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074009080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1073869070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -010,shp-BLUE-06,1,1
1074821020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-010,shp-BLUE-06,1,1
1074551020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-005,shp-BLUE-06,1,1
1074223080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1075013010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074673020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-917,shp-BLUE-06,1,1
1074771010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074549020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-007,shp-BLUE-06,1,1
1074848070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -001,shp-BLUE-06,1,1
1074217070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -001,shp-BLUE-06,1,1
1074785010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1073899010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074805070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -007,shp-BLUE-06,1,1
1073935070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -008,shp-BLUE-06,1,1
1074927070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -003,shp-BLUE-06,1,1
1074123080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074866020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-910,shp-BLUE-06,1,1
1074926070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -004,shp-BLUE-06,1,1
1074319020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-008,shp-BLUE-06,1,1
1074202010,BLUE,3,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-001,shp-BLUE-06,1,1
1074424020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-011,shp-BLUE-06,1,1
1074340080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-003,shp-BLUE-06,1,1
1074408020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -701,shp-BLUE-06,1,1
1073982070,BLUE,4,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -001,shp-BLUE-06,1,1
1074679020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-910,shp-BLUE-06,1,1
1074497020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -028,shp-BLUE-06,1,1
1074311020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-905,shp-BLUE-06,1,1
1074607020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -020,shp-BLUE-06,1,1
1074025020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -703,shp-BLUE-06,1,1
1074372020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,RED -018,shp-BLUE-06,1,1
1074648020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-904,shp-BLUE-06,1,1
1074159020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-902,shp-BLUE-06,1,1
1074694080,BLUE,1,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-002,shp-BLUE-06,1,1
1074390020,BLUE,2,INBOUND-NORTH SHORE VIA ALLENTOWN,,1,BLUE-912,shp-BLUE-06,1,1
1074255020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-006,shp-BLUE-56,1,1
1073850070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -010,shp-BLUE-56,1,1
1074489080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074455020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -028,shp-BLUE-56,1,1
1074816020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-908,shp-BLUE-56,1,1
1074253010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074838020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-008,shp-BLUE-56,1,1
1074828020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-004,shp-BLUE-56,1,1
1074470020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-007,shp-BLUE-56,1,1
1074409010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1073797020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -022,shp-BLUE-56,1,1
1073740020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-909,shp-BLUE-56,1,1
1073868020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -023,shp-BLUE-56,1,1
1074070020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-007,shp-BLUE-56,1,1
1074291020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -016,shp-BLUE-56,1,1
1074297020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-910,shp-BLUE-56,1,1
1073770020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-911,shp-BLUE-56,1,1
1074228070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -006,shp-BLUE-56,1,1
1075010020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-917,shp-BLUE-56,1,1
1074675070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -009,shp-BLUE-56,1,1
1074624070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -005,shp-BLUE-56,1,1
1074401020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -024,shp-BLUE-56,1,1
1074687070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -007,shp-BLUE-56,1,1
1074600020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-901,shp-BLUE-56,1,1
1074886020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -025,shp-BLUE-56,1,1
1074433080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074798070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -008,shp-BLUE-56,1,1
1074251010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074923010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074791020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074417020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074979080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1073895080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074320020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-006,shp-BLUE-56,1,1
1074775020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1073832080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1073918020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-012,shp-BLUE-56,1,1
1074840070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -009,shp-BLUE-56,1,1
1073922010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074997080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1073900020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-913,shp-BLUE-56,1,1
1074113020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-902,shp-BLUE-56,1,1
1074162070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -002,shp-BLUE-56,1,1
1074875020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-915,shp-BLUE-56,1,1
1074282020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-914,shp-BLUE-56,1,1
1074488080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074790010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074777080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074093070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -010,shp-BLUE-56,1,1
1073743020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-905,shp-BLUE-56,1,1
1073999010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074740080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074842020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -021,shp-BLUE-56,1,1
1074287080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074852010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074705010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074999080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1073976070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -007,shp-BLUE-56,1,1
1073860080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074377020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -024,shp-BLUE-56,1,1
1074170080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074956020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-010,shp-BLUE-56,1,1
1074503080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074175020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-012,shp-BLUE-56,1,1
1074216020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-906,shp-BLUE-56,1,1
1074153070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -008,shp-BLUE-56,1,1
1074086070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -001,shp-BLUE-56,1,1
1074475020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -029,shp-BLUE-56,1,1
1074982080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074483020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-011,shp-BLUE-56,1,1
1074076070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -004,shp-BLUE-56,1,1
1074212020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -020,shp-BLUE-56,1,1
1074709020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -703,shp-BLUE-56,1,1
1073892020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-009,shp-BLUE-56,1,1
1073782070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -001,shp-BLUE-56,1,1
1074097070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -003,shp-BLUE-56,1,1
1074506020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-912,shp-BLUE-56,1,1
1073872070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -004,shp-BLUE-56,1,1
1074263020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-008,shp-BLUE-56,1,1
1074284070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -005,shp-BLUE-56,1,1
1074567070,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,RED -006,shp-BLUE-56,1,1
1074629080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-001,shp-BLUE-56,1,1
1074529080,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-003,shp-BLUE-56,1,1
1074545020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-919,shp-BLUE-56,1,1
1074221020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-903,shp-BLUE-56,1,1
1074444010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
1074899020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-009,shp-BLUE-56,1,1
1073942020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-004,shp-BLUE-56,1,1
1074575020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-008,shp-BLUE-56,1,1
1074837020,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-916,shp-BLUE-56,1,1
1073845010,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE VIA ALLENTOWN,,0,BLUE-002,shp-BLUE-56,1,1
